,Id,GaiaEDR3,Name,RAJ2000,DEJ2000,Bmag,Vmag,recno,distance
602,219547,1454783767659206144,M3-S1012    ,205.51451969345,28.32795125537,16.079,15.632,28680,3.5909830480978013
1457,220073,1454875198920293632,M3-S1010    ,205.6075313886,28.37181905164,16.04,15.62,29535,3.5620087213063334
374,219489,1454780778361973760,M3-S818     ,205.54484911362,28.31815754652,14.199,13.511,28452,3.55361743151946
1593,220637,1454878596239856000,M3-S440     ,205.57964184284,28.42737489382,17.796,17.094,29671,3.5419582175072604
633,219979,1454784145616383488,M3-S776     ,205.49123590787,28.36460692936,15.696,14.82,28711,3.51402007018582
666,220129,1454784523573545088,M3-S944     ,205.49003801346,28.37640230497,15.194,14.309,28744,3.503072344941439
1549,220568,1454878394374018176,M3-S465     ,205.5892846187,28.4188675344,18.533,17.894,29627,3.4985796498067354
604,219550,1454783802018946944,M3-S585     ,205.51680967212,28.3283625465,16.723,16.005,28682,3.4942383152477174
1609,220685,1454878669253965184,M3-S468     ,205.56011147896,28.43424399575,18.678,18.044,29687,3.4893097022740385
1540,220490,1454878325656664704,M3-S1018    ,205.59601279895,28.41037398762,16.412,15.65,29618,3.4783785152421007
387,219625,1454781087599719936,M3-S963     ,205.59009946982,28.33698642466,15.511,14.792,28465,3.4783662289733828
1672,220683,1454879287729934976,M3-S992     ,205.53621040185,28.4338776656,16.232,15.427,29750,3.474104647419813
898,220484,1454785485646317440,M3-S785     ,205.50101528919,28.40995916684,16.135,15.614,28976,3.454536885422078
1589,220690,1454878566172708352,M3-S497     ,205.55317277511,28.43445190642,19.022,18.52,29667,3.44234638014524
1606,220658,1454878664957411712,M3-S434     ,205.56645176411,28.43068722619,17.414,16.749,29684,3.3823937936490855
1459,220105,1454875198920466048,M3-S939     ,205.6045279026,28.37467098766,15.036,14.027,29537,3.3703431411879508
1671,220665,1454879287729232768,M3-S966     ,205.53495271603,28.43172065311,15.535,14.783,29749,3.365016636688042
879,220334,1454785313845228160,M3-S1191    ,205.49603757858,28.39544366095,18.685,18.042,28957,3.3263637446745165
1590,220672,1454878566174742016,M3-S957     ,205.55157897472,28.432493959,15.505,14.7,29668,3.318448597316668
1670,220641,1454879287729214592,M3-S806     ,205.52652442257,28.42804017279,16.484,15.684,29748,3.316942439460379
1548,220579,1454878394374004224,M3-S472     ,205.5832089901,28.42011806117,18.878,18.262,29626,3.3113850963261102
612,219691,1454783870738442752,M3-S931     ,205.50549587707,28.34352130148,14.802,13.524,28690,3.2762330328659743
1595,220630,1454878600532448512,M3-S528     ,205.57178040346,28.42660648982,19.253,18.827,29673,3.274974518037376
878,220324,1454785313845227648,M3-S1193    ,205.49716873169,28.39456848886,18.619,17.979,28956,3.2451504042855777
885,220311,1454785313849298048,M3-S1192    ,205.4970834891,28.39305318197,19.43,19.017,28963,3.2221254684231395
1546,220537,1454878390081426688,M3-S991     ,205.58593369325,28.41526806831,15.989,15.418,29624,3.2036283931337404
1597,220627,1454878600534482560,M3-S425     ,205.5700363795,28.42602795601,15.823,15.722,29675,3.199804287422566
1575,220640,1454878497453215744,M3-S502     ,205.56460935672,28.4280089177,19.064,18.591,29653,3.1952195842183566
628,219773,1454784076896883840,M3-S789     ,205.5028947629,28.34971778658,15.178,14.177,28706,3.192819408797362
890,220433,1454785412629778304,M3-S790     ,205.50320003529,28.40503676414,15.617,14.934,28968,3.1834441554942816
896,220572,1454785446989518080,M3-S798     ,205.51619090935,28.41911937078,14.59,13.33,28974,3.1687956159415553
401,219868,1454781328117947648,M3-S852     ,205.59636103312,28.35614635362,15.684,14.794,28479,3.1436967891842613
1594,220597,1454878600532420864,M3-S487     ,205.57534861565,28.42219319503,18.966,18.478,29672,3.1423222785393965
663,220072,1454784519276480256,M3-S996     ,205.49640606244,28.37179517587,16.258,15.447,28741,3.1378818337908774
877,220314,1454785313845225600,M3-S1194    ,205.49871021907,28.39324788517,19.179,18.734,28955,3.1325136538420835
613,219745,1454783870738450304,M3-S1013    ,205.50605351726,28.34729089843,16.323,15.502,28691,3.114078745399396
664,220196,1454784519276480640,M3-S924     ,205.49705060323,28.38226289325,14.51,13.269,28742,3.096408761875924
1669,220639,1454879283434613120,M3-S942     ,205.53818084399,28.42783274968,15.21,14.144,29747,3.0948848248878718
874,220345,1454785309550465408,M3-S973     ,205.50055966234,28.39634236018,15.805,14.94,28952,3.09085445255414
391,219582,1454781190678892288,M3-S1003    ,205.57221293449,28.33172167672,16.272,15.481,28469,3.083779118704982
603,219571,1454783797722000512,M3-S1031    ,205.52676205039,28.33077242427,16.477,15.696,28681,3.077929295994812
882,220365,1454785313845266304,M3-S1196    ,205.50231140678,28.3983953921,19.154,18.707,28960,3.042668566100862
1455,220006,1454875160266002304,M3-S994     ,205.59797283014,28.36666043917,15.576,15.421,29533,3.0408759919761104
1456,220078,1454875164560548864,M3-S997     ,205.59873582522,28.37205374188,16.074,15.511,29534,3.035411347413946
1550,220525,1454878394376041216,M3-S841     ,205.5827684164,28.41429680083,14.876,13.855,29628,3.030180687292858
897,220532,1454785451286616832,M3-S1572    ,205.51505118807,28.41498803139,16.636,15.859,28975,3.0211251594461297
376,219565,1454780842784505088,M3-S603     ,205.53074312011,28.33017533938,15.513,14.764,28454,3.018481343385319
884,220277,1454785313847584640,M3-S571     ,205.49989817937,28.39000270844,15.587,14.679,28962,3.0095383809388294
392,219591,1454781190678898304,M3-S834     ,205.57254820665,28.33331438277,15.78,15.731,28470,3.009031472323719
1534,220395,1454878222577332608,M3-S932     ,205.59227927526,28.40158871359,14.7,13.547,29612,3.0090142577234937
1574,220586,1454878493160638080,M3-S1035    ,205.57204831441,28.42107282241,16.589,15.795,29652,2.9859030864699103
876,220293,1454785313845220608,M3-S1195    ,205.50097024739,28.3913630422,20.333,19.856,28954,2.9695551337065536
1587,220619,1454878561880110720,M3-S923     ,205.55954372485,28.42543378777,14.353,13.021,29665,2.965543607364885
629,219926,1454784076896908032,M3-S936     ,205.50244062146,28.3603012636,14.49,13.237,28707,2.9405577378423153
881,220322,1454785313845241728,M3-S1199    ,205.50275119866,28.39447024451,19.178,18.729,28959,2.9276567861562834
1577,220566,1454878497455257600,M3-S970     ,205.57413942814,28.41857319726,15.756,14.866,29655,2.91915302584113
880,220315,1454785313845235840,M3-S1198    ,205.50271687135,28.39340051121,19.674,19.254,28958,2.907603945380073
1538,220540,1454878291296824704,M3-S838     ,205.57811163267,28.41544029342,15.69,14.816,29616,2.901338179460383
667,220233,1454784553636221568,M3-S1040    ,205.50129582584,28.38566591952,16.629,15.83,28745,2.871665931283511
671,220253,1454784557932604288,M3-S1197    ,205.50243645857,28.38766959561,21.466,20.941,28749,2.828364789954436
390,219574,1454781152022189568,M3-S925     ,205.55543693304,28.3308122762,14.367,13.066,28468,2.819530211014692
397,219639,1454781293758137984,M3-S960     ,205.57507263025,28.3387646495,15.516,14.604,28475,2.810266442590427
393,219578,1454781225038594048,M3-S815     ,205.53978019953,28.33144196404,14.555,13.295,28471,2.7984887450845153
891,220389,1454785416924012800,M3-S1208    ,205.50881210764,28.40102939248,18.99,18.432,28969,2.7708338057179045
1537,220512,1454878287002210176,M3-S929     ,205.57839165529,28.41224077755,14.569,13.311,29615,2.763262626366063
894,220388,1454785416926835200,M3-S1209    ,205.50931392511,28.4009220169,18.835,18.215,28972,2.741717108976639
1588,220600,1454878566172576768,M3-S476     ,205.55380271276,28.42263296975,18.835,18.38,29666,2.7404836067303977
398,219697,1454781293758299776,M3-S995     ,205.57925348282,28.34367694219,16.23,15.426,28476,2.7363646016993957
1585,220598,1454878531814982272,M3-S821     ,205.54988174438,28.42250460996,15.479,14.564,29663,2.7150812867045855
895,220416,1454785416926838016,M3-S977     ,205.51179581682,28.40367816104,15.829,14.972,28973,2.708692089076549
1533,220381,1454878222577321856,M3-S686     ,205.58717782497,28.40030600717,15.117,14.207,29611,2.7052044814522826
1464,220132,1454875233280030208,M3-S976     ,205.59348038832,28.37672188759,15.999,15.173,29542,2.7040684310852767
1465,220184,1454875263345215616,M3-S1011    ,205.5933195432,28.38107639207,16.382,15.581,29543,2.7038396511737566
883,220350,1454785313846136576,M3-S1205    ,205.50814560453,28.39682505714,21.082,20.634,28961,2.685850450291839
875,220339,1454785313844752768,M3-S1204    ,205.50778881709,28.39576663335,19.618,19.201,28953,2.6782016946892817
893,220377,1454785416924505088,M3-S1210    ,205.51024906337,28.39958391084,19.409,19.044,28971,2.6524569671520655
669,220243,1454784557930415488,M3-S1200    ,205.50537457168,28.38650849051,17.968,17.3,28747,2.6412167438333847
641,219860,1454784244398583040,M3-S947     ,205.51091450552,28.35551490201,15.267,14.238,28719,2.601504101434077
672,220235,1454784557933336320,M3-S948     ,205.50619071325,28.38575121244,14.994,14.082,28750,2.5840343696158334
892,220418,1454785416924046080,M3-S1220    ,205.51465531786,28.40371683889,19.104,18.646,28970,2.5729079775066097
645,219843,1454784248695596032,M3-S1037    ,205.51216888924,28.35446574582,16.444,15.649,28723,2.5696581252307444
1535,220511,1454878287002208256,M3-S1016    ,205.57278267543,28.41213655366,16.075,15.637,29613,2.551886374897666
681,220379,1454784661010263808,M3-S1216    ,205.51231296758,28.3997329998,21.715,21.171,28759,2.551023942846913
635,219638,1454784179976100992,M3-S811     ,205.53051615556,28.33874809636,16.247,15.442,28713,2.549033355614446
665,220178,1454784519276486784,M3-S1202    ,205.50630516211,28.37984846539,18.433,17.764,28743,2.5313566258781672
1536,220472,1454878287002209664,M3-S1024    ,205.57611704667,28.4089469009,16.198,15.729,29614,2.524517814289143
1583,220567,1454878531812761472,M3-S1284    ,205.55246917407,28.4188516789,20.393,19.959,29661,2.506307188763613
1460,220123,1454875228985476096,M3-S951     ,205.58922839165,28.376070332,15.405,14.478,29538,2.449813563412719
674,220242,1454784557933448192,M3-S1207    ,205.50875750283,28.38630382326,18.439,17.759,28752,2.440370416436675
685,220383,1454784661010277632,M3-S1223    ,205.51499221325,28.4003541306,19.497,19.09,28763,2.4369925151263487
704,220494,1454784695372372864,M3-S928     ,205.52537725568,28.41063864072,14.463,13.294,28782,2.432615489743466
684,220374,1454784661010271872,M3-S1224    ,205.51513143877,28.39928888109,20.319,19.897,28762,2.3942818821975718
1532,220258,1454878222577288576,M3-S938     ,205.58668941657,28.38829449707,14.891,13.822,29610,2.3896574581859076
1570,220557,1454878463093249152,M3-S1283    ,205.55237014294,28.41688085233,19.164,18.707,29648,2.3880455014004047
399,219910,1454781323820908288,M3-S968     ,205.58394392331,28.35945839988,15.646,14.767,28477,2.384753455148703
1572,220552,1454878463095493632,M3-S824     ,205.55353522301,28.41657937898,16.119,15.592,29650,2.3780623153670137
1581,220549,1454878531812626688,M3-S1270    ,205.5461851716,28.41639530076,17.469,16.774,29659,2.3509115208618168
1578,220545,1454878527520370688,M3-S1281    ,205.55134110848,28.41622286267,17.692,17.009,29656,2.3433333786358683
646,219832,1454784248695599744,M3-S1008    ,205.51737980247,28.35359432114,16.223,15.416,28724,2.3423948015620946
680,220336,1454784661009731840,M3-S941     ,205.51419963141,28.39558035533,14.998,14.095,28758,2.328257224827535
682,220358,1454784661010265088,M3-S1226    ,205.5155862093,28.39788952827,19.369,18.93,28760,2.3258584059896314
636,219706,1454784179976111488,M3-S1028    ,205.52740914027,28.34470722198,16.118,15.702,28714,2.3253995238573446
1586,220543,1454878531815091840,M3-S1278    ,205.55057677825,28.41596846263,19.014,18.489,29664,2.32510508905297
396,219688,1454781289461157248,M3-S946     ,205.56641925573,28.34342000961,15.252,14.327,28474,2.300757886987438
673,220316,1454784557933355648,M3-S956     ,205.51379727622,28.39352943632,15.321,14.479,28751,2.2946354396657123
1582,220536,1454878531812626816,M3-S1271    ,205.54711177746,28.41521805339,21.299,20.757,29660,2.27780778460256
400,219895,1454781328115056128,M3-S965     ,205.58102005323,28.35800118552,15.513,14.74,28478,2.2725520278331848
693,220368,1454784661012674176,M3-S1229    ,205.5173000137,28.39883458349,19.697,19.287,28771,2.2712468896311666
407,220017,1454781392540385280,M3-S959     ,205.58500022093,28.36768335819,15.523,14.622,28485,2.269272011734132
1584,220531,1454878531814963968,M3-S1275    ,205.55024193128,28.41494070265,17.961,17.279,29662,2.262476227598635
688,220411,1454784661010305408,M3-S1235    ,205.52093563875,28.4030954965,19.537,19.12,28766,2.262377965200902
687,220402,1454784661010301312,M3-S1234    ,205.52036740184,28.40221457018,20.243,19.854,28765,2.2518842232245118
1579,220519,1454878531812549376,M3-S1266    ,205.53901685476,28.41351055463,19.798,19.382,29657,2.245967917073681
695,220443,1454784695369655680,M3-S1241    ,205.52437698841,28.405736564,18.975,18.486,28773,2.235208066524953
694,220466,1454784691075276672,M3-S1248    ,205.52799065908,28.40814311981,17.92,17.25,28772,2.220739258392693
702,220502,1454784695370231296,M3-S1260    ,205.53366228342,28.41117668152,19.463,19.022,28780,2.21826464072483
689,220424,1454784661010312064,M3-S1238    ,205.52327037851,28.4042983532,19.944,19.525,28767,2.2146875427380146
1580,220524,1454878531812612480,M3-S1269    ,205.54503234227,28.41401671092,19.2,18.762,29658,2.2137117683267435
406,219925,1454781392540383872,M3-S1009    ,205.58112912178,28.36022337808,15.585,15.501,28484,2.2134831568958293
668,220216,1454784553636229376,M3-S1215    ,205.51225686769,28.38413548774,17.075,16.408,28746,2.2082296376436936
1571,220520,1454878463095487744,M3-S1285    ,205.55338617563,28.41362494575,18.179,17.512,29649,2.201170802490693
1569,220521,1454878463093185408,M3-S1280    ,205.55133775075,28.41369008488,19.092,18.648,29647,2.191806962422451
654,220136,1454784484916752256,M3-S1214    ,205.51197100878,28.37699847857,17.628,16.916,28732,2.1867633281104113
1576,220488,1454878497455226880,M3-S1000    ,205.56368103027,28.41019183795,16.275,15.446,29654,2.1769399952932753
700,220482,1454784695369714176,M3-S1256    ,205.53211115797,28.40958767785,19.014,18.483,28778,2.1714925733923987
705,220498,1454784695372376320,M3-S1261    ,205.53484251499,28.41082064629,19.463,19.048,28783,2.1711509681003083
395,219674,1454781259398373760,M3-S1005    ,205.55358496904,28.34192076418,16.248,15.459,28473,2.1439248933359045
701,220486,1454784695369727488,M3-S1262    ,205.53518269857,28.41014649921,19.679,19.279,28779,2.1260026533833827
1529,220249,1454878183922973184,M3-S922     ,205.58230140209,28.38727082438,14.211,12.811,29607,2.1197049799299092
698,220464,1454784695369699328,M3-S1253    ,205.5307593743,28.40782839616,19.161,18.729,28776,2.1171960840617587
706,220496,1454784695372376960,M3-S1264    ,205.53758979241,28.41077467177,19.137,18.663,28784,2.112222248072844
670,220239,1454784557930455296,M3-S1219    ,205.51432572206,28.38589204815,19.31,18.886,28748,2.109719881110821
683,220355,1454784661010267904,M3-S1232    ,205.51953230103,28.3972077624,18.996,18.422,28761,2.1055669264413934
686,220376,1454784661010287616,M3-S1236    ,205.52140248418,28.39948140462,19.304,18.861,28764,2.0980839443056825
697,220439,1454784695369668480,M3-S1249    ,205.5283753713,28.405427884,19.068,18.613,28775,2.0733443146816075
644,219931,1454784248691311872,M3-S1231    ,205.51844192743,28.36048618211,18.509,17.855,28722,2.061396548617217
1568,220504,1454878463093137408,M3-S1279    ,205.55130851666,28.41141008695,20.847,20.398,29646,2.055325618609448
690,220386,1454784661012597760,M3-S971     ,205.52358080546,28.40085756441,15.562,14.708,28768,2.054796257696207
1530,220231,1454878188217536640,M3-S839     ,205.58134056727,28.3854510963,14.562,13.357,29608,2.035444602256523
1463,220162,1454875233280023680,M3-S840     ,205.58224873543,28.37888972812,15.039,14.014,29541,2.0322690676174298
1573,220491,1454878463095755648,M3-S1287    ,205.55517715613,28.41038841036,21.217,20.733,29651,2.027679319239699
658,220182,1454784489213843200,M3-S1225    ,205.51535663704,28.38097309324,17.52,16.835,28736,1.9959201648411282
1567,220493,1454878463093113856,M3-S1277    ,205.55053248803,28.4104448541,20.033,19.629,29645,1.9941188133729875
1566,220492,1454878463093085568,M3-S1272    ,205.54747130473,28.41043470913,19.273,18.838,29644,1.9902698425215262
691,220387,1454784661012598784,M3-S1021    ,205.52551183105,28.40086615854,16.299,15.509,28769,1.9727589009543154
642,219825,1454784248691193856,M3-S1247    ,205.52642691533,28.35290488376,18.132,17.481,28720,1.9695358896717394
637,219752,1454784179976126720,M3-S984     ,205.53490548929,28.34746759415,16.052,15.228,28715,1.9636915430867794
394,219708,1454781255101399936,M3-S930     ,205.55279275576,28.34501387808,14.585,13.453,28472,1.95351838927282
692,220332,1454784661012672640,M3-S1237    ,205.52142386238,28.39531140751,19.033,18.491,28770,1.9477513319521698
657,220147,1454784489210862848,M3-S1228    ,205.51604764362,28.3777154541,19.229,18.8,28735,1.9422795504939137
634,219802,1454784179974118016,M3-S1251    ,205.52935914596,28.3511385413,19.664,19.231,28712,1.9408703596090175
403,219804,1454781362477639680,M3-S1038    ,205.56740831534,28.3513481707,16.57,15.804,28481,1.9284304579198905
1461,220101,1454875233280016000,M3-S1299    ,205.58038651943,28.37412358178,19.037,18.509,29539,1.927539720145061
696,220423,1454784695369667840,M3-S1254    ,205.53109232982,28.40418231461,19.465,19.062,28774,1.9200051588383078
1565,220473,1454878463093083008,M3-S1282    ,205.55234355529,28.40901390923,19.103,18.657,29643,1.9187406163694838
410,220069,1454781396834595968,M3-S1298    ,205.57941485246,28.37157467683,19.089,18.636,28488,1.8911380796060877
699,220450,1454784695369705984,M3-S1263    ,205.53581996759,28.40609458976,19.245,18.809,28777,1.8870105043107837
1462,220128,1454875233280017792,M3-S1297    ,205.57905027866,28.37638644007,17.818,17.105,29540,1.8388332315966782
643,219869,1454784248691262720,M3-S1246    ,205.5263061285,28.35624653551,17.265,16.558,28721,1.8308622766010518
655,220026,1454784484916760320,M3-S926     ,205.5198440214,28.36812059376,14.462,13.167,28733,1.8001977254916628
659,220227,1454784489213851264,M3-S961     ,205.51984567444,28.38509837177,15.473,14.604,28737,1.777294149061302
1564,220456,1454878463093035136,M3-S1276    ,205.55036106904,28.40683125231,18.595,18.165,29642,1.777091343579338
1531,220157,1454878188217703424,M3-S1296    ,205.57768175602,28.37861762577,18.278,17.602,29609,1.7577867647586154
402,219823,1454781358180629376,M3-S954     ,205.56289245685,28.35289056566,15.382,14.464,28480,1.701575016828623
409,220047,1454781396834595712,M3-S979     ,205.57570871512,28.37004727681,16.072,15.256,28487,1.6940425926430125
703,220380,1454784695372360832,M3-S920     ,205.53271120985,28.39978133519,14.15,12.656,28781,1.6465442385794122
656,220175,1454784484916762112,M3-S989     ,205.52122149467,28.37977082041,16.031,15.205,28734,1.6385166881584392
660,220133,1454784489214936704,M3-S969     ,205.52153719465,28.37676698155,15.631,14.733,28738,1.6130186189585112
647,219885,1454784278758343296,M3-S934     ,205.53174473246,28.3570618142,14.665,13.525,28725,1.5721659053509252
679,220403,1454784626652863616,M3-S940     ,205.54128085772,28.40238782485,14.986,13.969,28757,1.5662916739902308
649,219876,1454784283057743744,M3-S1258    ,205.53336029053,28.35665388266,17.729,17.064,28727,1.5320425853324806
408,220085,1454781396833947648,M3-S1294    ,205.57353532314,28.3727730555,18.124,17.475,28486,1.531194723035902
648,219900,1454784278758344960,M3-S1257    ,205.53297692736,28.35833857695,17.217,16.511,28726,1.4660504062866662
678,220349,1454784626652859520,M3-S974     ,205.5337797761,28.39662641207,15.889,15.033,28756,1.4556880404193404
404,219872,1454781362477641344,M3-S953     ,205.55982401371,28.35634597566,15.424,14.508,28482,1.4302803935680055
638,219853,1454784210038883072,M3-S967     ,205.54255623817,28.3550895018,15.653,14.762,28716,1.3768946169864102
662,220151,1454784489215274752,M3-S1245    ,205.52601693273,28.37824483342,16.864,16.145,28740,1.3451980143993485
1563,220367,1454878458800871680,M3-S964     ,205.5546484669,28.39868040085,15.644,14.73,29641,1.3375414617048969
405,219949,1454781362477670016,M3-S945     ,205.56438093185,28.36184145292,15.225,14.267,28483,1.332398808721193
676,220346,1454784622355734656,M3-S919     ,205.53731454611,28.39641993841,14.185,12.793,28754,1.3277423432230533
411,220003,1454781396839704448,M3-S927     ,205.56746893724,28.36650232633,14.544,13.408,28489,1.3133121626626412
675,220302,1454784592293115264,M3-S982     ,205.53265481194,28.39203938643,16.092,15.26,28753,1.2956987179960133
661,220177,1454784489215096192,M3-S981     ,205.52821568648,28.37982481109,15.091,15.007,28739,1.2216212291724897
651,219944,1454784317415166464,M3-S949     ,205.55956158241,28.36164823002,15.336,14.391,28729,1.1517538148600897
650,219922,1454784317412183168,M3-S1288    ,205.55551799138,28.35999949137,18.441,17.781,28728,1.1208131466376092
677,220329,1454784622355745024,M3-S933     ,205.54330978791,28.39520728005,14.695,13.64,28755,1.1185910961946626
640,219909,1454784214337025536,M3-S1268    ,205.54357391198,28.3594453356,17.317,16.625,28718,1.108643611808543
652,219920,1454784317416456960,M3-S935     ,205.55186575651,28.359898386,14.712,13.589,28730,1.0630622560985838
653,220064,1454784351775986816,M3-S983     ,205.56500065327,28.37128802194,16.122,15.319,28731,1.0579730130025
639,219924,1454784214331804928,M3-S1274    ,205.54894493024,28.36003187603,18.425,17.811,28717,1.035194013014933
